Source Port,Destination Port,NAT Source Port,NAT Destination Port,Action,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received
63794,445,0,0,drop,70,70,0,1,0,1,0
63957,445,0,0,drop,66,66,0,1,0,1,0
63955,445,0,0,drop,66,66,0,1,0,1,0
59535,25174,0,0,deny,62,62,0,1,0,1,0
54173,23,0,0,deny,60,60,0,1,0,1,0
6666,138,0,0,deny,60,60,0,1,0,1,0
63953,445,0,0,drop,66,66,0,1,0,1,0
63791,445,0,0,drop,70,70,0,1,0,1,0
53902,443,2298,443,allow,499,425,74,4,0,3,1
44714,25174,0,0,deny,146,146,0,1,0,1,0
51455,53733,0,0,deny,66,66,0,1,0,1,0
52494,36237,0,0,deny,62,62,0,1,0,1,0
62579,57866,0,0,deny,66,66,0,1,0,1,0
37666,48817,0,0,deny,146,146,0,1,0,1,0
60579,25174,0,0,deny,66,66,0,1,0,1,0
52176,445,0,0,drop,70,70,0,1,0,1,0
1238,51505,0,0,deny,62,62,0,1,0,1,0
45941,23386,0,0,deny,60,60,0,1,0,1,0
52165,445,0,0,drop,70,70,0,1,0,1,0
52164,445,0,0,drop,70,70,0,1,0,1,0
63787,445,0,0,drop,70,70,0,1,0,1,0
65331,53,50741,53,allow,732,89,643,2,0,1,1
54754,50432,0,0,deny,66,66,0,1,0,1,0
50620,50584,0,0,deny,62,62,0,1,0,1,0
52625,25174,0,0,deny,66,66,0,1,0,1,0
63785,445,0,0,drop,70,70,0,1,0,1,0
60159,22114,0,0,deny,66,66,0,1,0,1,0
31172,22114,0,0,deny,62,62,0,1,0,1,0
63943,445,0,0,drop,66,66,0,1,0,1,0
63783,445,0,0,drop,70,70,0,1,0,1,0
6666,16010,0,0,deny,60,60,0,1,0,1,0
46512,63836,0,0,deny,148,148,0,1,0,1,0
64024,22114,0,0,deny,66,66,0,1,0,1,0
26527,25174,0,0,deny,62,62,0,1,0,1,0
53901,443,43794,443,allow,499,425,74,4,0,3,1
53903,443,40208,443,allow,499,425,74,4,0,3,1
53900,443,15989,443,allow,499,425,74,4,0,3,1
53897,443,53988,443,allow,499,425,74,4,0,3,1
53898,443,56204,443,allow,499,425,74,4,0,3,1
53899,443,57181,443,allow,499,425,74,4,0,3,1
53890,443,45559,443,allow,499,425,74,4,0,3,1
53895,443,53348,443,allow,499,425,74,4,0,3,1
53896,443,17824,443,allow,499,425,74,4,0,3,1
53894,443,56603,443,allow,499,425,74,4,0,3,1
53893,443,15377,443,allow,499,425,74,4,0,3,1
53885,443,38826,443,allow,499,425,74,4,0,3,1
53891,443,8709,443,allow,499,425,74,4,0,3,1
53892,443,6388,443,allow,499,425,74,4,0,3,1
53886,443,40309,443,allow,499,425,74,4,0,3,1
53887,443,39424,443,allow,499,425,74,4,0,3,1
53888,443,38577,443,allow,499,425,74,4,0,3,1
53889,443,11378,443,allow,499,425,74,4,0,3,1
63136,25174,0,0,deny,66,66,0,1,0,1,0
47424,25174,0,0,deny,62,62,0,1,0,1,0
63935,445,0,0,drop,66,66,0,1,0,1,0
52155,445,0,0,drop,70,70,0,1,0,1,0
63776,445,0,0,drop,70,70,0,1,0,1,0
56897,11446,0,0,deny,62,62,0,1,0,1,0
63932,445,0,0,drop,66,66,0,1,0,1,0
63774,445,0,0,drop,70,70,0,1,0,1,0
49918,26296,0,0,deny,146,146,0,1,0,1,0
10704,25174,0,0,deny,62,62,0,1,0,1,0
33556,25174,0,0,deny,62,62,0,1,0,1,0
36011,25174,0,0,deny,66,66,0,1,0,1,0
63773,445,0,0,drop,70,70,0,1,0,1,0
59018,22114,0,0,deny,62,62,0,1,0,1,0
6356,26467,0,0,deny,62,62,0,1,0,1,0
7288,25174,0,0,deny,66,66,0,1,0,1,0
63772,445,0,0,drop,70,70,0,1,0,1,0
63771,445,0,0,drop,70,70,0,1,0,1,0
63926,445,0,0,drop,66,66,0,1,0,1,0
5955,55160,0,0,deny,74,74,0,1,0,1,0
63766,445,0,0,drop,70,70,0,1,0,1,0
63765,445,0,0,drop,70,70,0,1,0,1,0
17982,11392,0,0,deny,62,62,0,1,0,1,0
54526,44847,0,0,deny,62,62,0,1,0,1,0
63918,445,0,0,drop,66,66,0,1,0,1,0
65389,26467,0,0,deny,62,62,0,1,0,1,0
62799,25174,0,0,deny,62,62,0,1,0,1,0
3064,44847,0,0,deny,62,62,0,1,0,1,0
54746,22114,0,0,deny,146,146,0,1,0,1,0
13285,29892,0,0,deny,145,145,0,1,0,1,0
0,0,0,0,allow,400,204,196,4,0,2,2
0,0,0,0,allow,200,102,98,2,0,1,1
0,0,0,0,allow,600,306,294,6,0,3,3
41462,2323,0,0,deny,60,60,0,1,0,1,0
63852,25174,0,0,deny,146,146,0,1,0,1,0
63753,445,0,0,drop,70,70,0,1,0,1,0
63752,445,0,0,drop,70,70,0,1,0,1,0
63749,445,0,0,drop,70,70,0,1,0,1,0
63743,445,0,0,drop,70,70,0,1,0,1,0
63742,445,0,0,drop,70,70,0,1,0,1,0
23939,41615,0,0,deny,146,146,0,1,0,1,0
59937,18375,0,0,deny,66,66,0,1,0,1,0
22783,64147,0,0,deny,66,66,0,1,0,1,0
52142,445,0,0,drop,70,70,0,1,0,1,0
52139,445,0,0,drop,70,70,0,1,0,1,0
52138,445,0,0,drop,70,70,0,1,0,1,0
1377,44847,0,0,deny,62,62,0,1,0,1,0
63901,445,0,0,drop,66,66,0,1,0,1,0
63905,445,0,0,drop,66,66,0,1,0,1,0
63908,445,0,0,drop,66,66,0,1,0,1,0
63907,445,0,0,drop,66,66,0,1,0,1,0
63902,445,0,0,drop,66,66,0,1,0,1,0
63904,445,0,0,drop,66,66,0,1,0,1,0
63903,445,0,0,drop,66,66,0,1,0,1,0
63900,445,0,0,drop,66,66,0,1,0,1,0
30729,22114,0,0,deny,66,66,0,1,0,1,0
59523,37965,0,0,deny,62,62,0,1,0,1,0
59060,50584,0,0,deny,66,66,0,1,0,1,0
52744,25174,0,0,deny,62,62,0,1,0,1,0
51615,25174,0,0,deny,66,66,0,1,0,1,0
14777,25174,0,0,deny,62,62,0,1,0,1,0
63731,445,0,0,drop,70,70,0,1,0,1,0
25532,35440,0,0,deny,146,146,0,1,0,1,0
15176,62413,0,0,deny,62,62,0,1,0,1,0
50236,25174,0,0,deny,66,66,0,1,0,1,0
52134,445,0,0,drop,70,70,0,1,0,1,0
52133,445,0,0,drop,70,70,0,1,0,1,0
52131,445,0,0,drop,70,70,0,1,0,1,0
52122,445,0,0,drop,70,70,0,1,0,1,0
48230,22114,0,0,deny,146,146,0,1,0,1,0
54914,51505,0,0,deny,66,66,0,1,0,1,0
10091,22114,0,0,deny,62,62,0,1,0,1,0
45964,2228,0,0,deny,60,60,0,1,0,1,0
59668,50584,0,0,deny,62,62,0,1,0,1,0
63886,445,0,0,drop,66,66,0,1,0,1,0
63885,445,0,0,drop,66,66,0,1,0,1,0
63884,445,0,0,drop,66,66,0,1,0,1,0
54976,15503,0,0,deny,66,66,0,1,0,1,0
13588,15503,0,0,deny,62,62,0,1,0,1,0
63727,445,0,0,drop,70,70,0,1,0,1,0
2346,25174,0,0,deny,66,66,0,1,0,1,0
443,63128,0,0,deny,1514,1514,0,1,0,1,0
52118,445,0,0,drop,70,70,0,1,0,1,0
50265,49893,64996,49893,allow,480,149,331,2,1200,1,1
50774,443,17270,443,allow,4521,2256,2265,15,135,7,8
36644,443,15948,443,allow,9329,3935,5394,30,405,17,13
49531,80,57829,80,allow,78,78,0,1,5,1,0
65421,443,16177,443,allow,2494,1643,851,17,25,9,8
52072,25595,16816,25595,allow,66,66,0,1,5,1,0
54941,80,51171,80,allow,2513,567,1946,10,75,6,4
59893,80,45322,80,allow,130,70,60,2,15,1,1
57410,53,64082,53,allow,711,87,624,2,30,1,1
58871,443,24562,443,allow,405189,13572,391617,446,89,155,291
9434,443,11212,443,allow,5693,499,5194,14,15,7,7
56082,53,58517,53,allow,271,88,183,4,38,2,2
53896,48027,7654,48027,allow,70,70,0,2,8,2,0
49158,443,4149,443,allow,3655,1807,1848,17,15,9,8
56467,53,49050,53,allow,578,286,292,9,15,5,4
56937,53,51825,53,allow,178,91,87,2,30,1,1
52104,51756,27820,51756,allow,70,70,0,2,8,2,0
54542,443,54542,443,allow,150554,18764,131790,192,117,95,97
46618,443,48794,443,allow,9505,3214,6291,33,19,19,14
39568,443,60001,443,allow,4477,2605,1872,22,248,12,10
55542,53,5716,53,allow,170,87,83,2,30,1,1
53862,36120,51667,36120,allow,2254,1281,973,17,17,10,7
45273,80,45273,80,allow,18685,7141,11544,33,28,17,16
62394,80,62394,80,allow,29401,10036,19365,49,28,24,25
9435,443,2463,443,allow,5693,499,5194,14,15,7,7
64117,53,64117,53,allow,209,77,132,2,32,1,1
57231,53,16422,53,allow,168,86,82,2,31,1,1
40806,443,37490,443,allow,3287,2049,1238,12,31,7,5
54942,80,32519,80,allow,5696,703,4993,14,75,8,6
63995,443,63995,443,allow,4673,1766,2907,19,29,11,8
46720,53,0,0,allow,82,82,0,1,30,1,0
47992,5228,27773,5228,allow,2988,2036,952,16,3601,8,8
54800,443,4050,443,allow,9612,4324,5288,31,400,11,20
49146,443,34396,443,allow,3655,1807,1848,17,15,9,8
56440,53,9792,53,allow,711,87,624,2,31,1,1
53894,2944,4121,2944,allow,70,70,0,2,8,2,0
17750,7579,37146,7579,allow,490,149,341,2,1200,1,1
52102,19604,10302,19604,allow,70,70,0,2,8,2,0
59952,80,58096,80,allow,440081,8465,431616,424,24,137,287
59000,443,15029,443,allow,6362,1745,4617,25,18,13,12
49341,443,6648,443,allow,6882,1788,5094,15,16,9,6
64034,17935,14010,17935,allow,66,66,0,2,8,2,0
9436,443,44079,443,allow,5693,499,5194,14,15,7,7
51076,443,8592,443,allow,19880,4739,15141,58,187,26,32
8282,25916,26002,25916,allow,133,64,69,3,33,2,1
57164,443,51715,443,allow,522,78,444,8,22,2,6
53870,24535,51626,24535,allow,70,70,0,1,5,1,0
59964,443,4370,443,allow,48525,4928,43597,111,660,55,56
53012,443,30523,443,allow,4073,2039,2034,14,135,7,7
45230,443,23452,443,allow,33924,26047,7877,73,403,33,40
48817,11602,48817,11602,allow,152,152,0,1,1200,1,0
48817,57451,48817,57451,allow,152,152,0,1,1200,1,0
56230,5228,8322,5228,allow,2564,1546,1018,18,3600,9,9
64691,25320,0,0,deny,62,62,0,1,0,1,0
63716,445,0,0,drop,70,70,0,1,0,1,0
63718,445,0,0,drop,70,70,0,1,0,1,0
63717,445,0,0,drop,70,70,0,1,0,1,0
55554,22114,0,0,deny,146,146,0,1,0,1,0
52117,445,0,0,drop,70,70,0,1,0,1,0
52110,445,0,0,drop,70,70,0,1,0,1,0
52109,445,0,0,drop,70,70,0,1,0,1,0
5228,3434,0,0,deny,345,345,0,1,0,1,0
63714,445,0,0,drop,70,70,0,1,0,1,0
63711,445,0,0,drop,70,70,0,1,0,1,0
51979,25174,0,0,deny,66,66,0,1,0,1,0
1847,64147,0,0,deny,66,66,0,1,0,1,0
59773,5900,0,0,deny,60,60,0,1,0,1,0
58022,8112,0,0,deny,60,60,0,1,0,1,0
41970,23,0,0,deny,60,60,0,1,0,1,0
6980,25604,0,0,deny,100,100,0,1,0,1,0
53207,50584,0,0,deny,66,66,0,1,0,1,0
57834,80,57834,80,allow,2106,1657,449,10,20,6,4
63704,445,0,0,drop,70,70,0,1,0,1,0
1537,22114,0,0,deny,62,62,0,1,0,1,0
52112,22114,0,0,deny,66,66,0,1,0,1,0
6881,6881,0,0,deny,146,146,0,1,0,1,0
52101,445,0,0,drop,70,70,0,1,0,1,0
52098,445,0,0,drop,70,70,0,1,0,1,0
52096,445,0,0,drop,70,70,0,1,0,1,0
5790,43890,0,0,deny,62,62,0,1,0,1,0
43260,41615,0,0,deny,145,145,0,1,0,1,0
63873,445,0,0,drop,66,66,0,1,0,1,0
56711,25174,0,0,deny,62,62,0,1,0,1,0
18116,37807,0,0,deny,66,66,0,1,0,1,0
38099,11392,0,0,deny,62,62,0,1,0,1,0
63697,445,0,0,drop,70,70,0,1,0,1,0
55425,37965,0,0,deny,66,66,0,1,0,1,0
49370,11392,0,0,deny,66,66,0,1,0,1,0
29884,25174,0,0,deny,146,146,0,1,0,1,0
63696,445,0,0,drop,70,70,0,1,0,1,0
34028,443,47575,443,allow,7804,1583,6221,26,981,13,13
58952,443,55046,443,allow,5166,700,4466,16,15,7,9
50041,443,48278,443,allow,7924,1798,6126,26,15,14,12
25833,53,31276,53,allow,404,261,143,3,30,2,1
32805,443,65246,443,allow,438124,21529,416595,481,398,138,343
30188,51419,27819,51419,allow,502,150,352,2,1200,1,1
64029,38651,56654,38651,allow,66,66,0,2,7,2,0
53898,12172,10905,12172,allow,70,70,0,2,7,2,0
53868,52706,53464,52706,allow,70,70,0,1,4,1,0
49781,53,35337,53,allow,254,102,152,2,29,1,1
50405,443,58184,443,allow,612,280,332,10,26,5,5
53873,52055,19487,52055,allow,70,70,0,1,4,1,0
54819,443,17467,443,allow,70,70,0,1,4,1,0
52078,15518,32282,15518,allow,70,70,0,1,4,1,0
60514,80,54084,80,allow,1641,944,697,9,15,5,4
50474,443,49167,443,allow,17449456,390704,17058752,16816,383,4917,11899
50584,51413,41920,51413,allow,475,150,325,2,1200,1,1
44680,80,65456,80,allow,1658,922,736,10,17,6,4
38704,443,15370,443,allow,90097,3289,86808,93,15,28,65
53899,45682,27773,45682,allow,70,70,0,2,7,2,0
52105,1024,36023,1024,allow,70,70,0,2,7,2,0
52077,51638,8361,51638,allow,70,70,0,1,4,1,0
54813,443,48795,443,allow,1633,819,814,16,40,8,8
56737,80,46127,80,allow,194,128,66,4,25,3,1
53869,17089,38908,17089,allow,70,70,0,1,4,1,0
55542,53,10496,53,allow,177,94,83,2,29,1,1
55130,27046,9695,27046,allow,1798,1386,412,8,29,4,4
34692,53,2143,53,allow,271,102,169,2,30,1,1
51913,443,46255,443,allow,13337,10008,3329,47,185,23,24
50671,80,18183,80,allow,1658,1247,411,8,15,5,3
56937,53,49569,53,allow,181,94,87,2,33,1,1
49773,80,31365,80,allow,70,70,0,1,5,1,0
28015,443,63063,443,allow,6435,1089,5346,18,75,9,9
28014,443,49655,443,allow,6435,1089,5346,18,75,9,9
28012,443,23129,443,allow,6388,1112,5276,18,75,9,9
50177,443,50177,443,allow,5206,1389,3817,22,15,10,12
53373,64147,0,0,deny,66,66,0,1,0,1,0
52093,445,0,0,drop,70,70,0,1,0,1,0
52090,445,0,0,drop,70,70,0,1,0,1,0
55951,30188,0,0,deny,66,66,0,1,0,1,0
30654,51221,0,0,deny,72,72,0,1,0,1,0
63690,445,0,0,drop,70,70,0,1,0,1,0
51077,443,6425,443,allow,2997,1906,1091,29,186,17,12
49558,53,42255,53,allow,350,93,257,4,42,2,2
46295,443,56188,443,allow,7493,3793,3700,40,109,26,14
56322,80,56322,80,allow,27189,4515,22674,34,23,14,20
56763,443,10844,443,allow,8058,2038,6020,20,15,11,9
33304,443,15471,443,allow,1067,650,417,10,73,6,4
41501,80,33952,80,allow,306627,58973,247654,556,297,246,310
36983,80,52569,80,allow,130,70,60,2,15,1,1
62353,80,60521,80,allow,2895,771,2124,12,24,6,6
34436,443,8261,443,allow,9083,2087,6996,28,18,16,12
65386,53,35268,53,allow,197,102,95,2,33,1,1
65507,53,1633,53,allow,177,94,83,2,30,1,1
55542,53,62446,53,allow,177,94,83,2,30,1,1
41640,8080,50397,8080,allow,78,78,0,2,8,2,0
53450,443,34036,443,allow,10139,3656,6483,29,128,14,15
49428,53,23705,53,allow,200,94,106,2,30,1,1
50484,443,37149,443,allow,30475,26737,3738,62,26,35,27
58966,443,39805,443,allow,8209,2174,6035,25,210,12,13
49994,80,9515,80,allow,2618,591,2027,11,16,6,5
57832,443,1165,443,allow,91134,7506,83628,132,130,52,80
48817,36292,48817,36292,allow,519,158,361,2,1200,1,1
65507,443,3045,443,allow,453047,13340,439707,469,16,165,304
50469,443,45578,443,allow,19063941,342071,18721870,17124,384,4119,13005
49996,80,14871,80,allow,3007,604,2403,11,15,6,5
56762,443,61918,443,allow,8005,1985,6020,20,15,11,9
49730,53,34301,53,allow,539,100,439,4,54,2,2
40587,53,36507,53,allow,271,102,169,2,30,1,1
57308,53,39831,53,allow,302,110,192,2,30,1,1
62246,443,21397,443,allow,117314,4775,112539,144,120,51,93
50656,80,17387,80,allow,318,192,126,6,25,4,2
56082,53,15374,53,allow,271,88,183,4,37,2,2
49634,53,57122,53,allow,718,94,624,2,30,1,1
55040,443,2837,443,allow,8558,1869,6689,31,236,14,17
37965,63728,43778,63728,allow,1294,594,700,20,1781,10,10
56483,443,20342,443,allow,6463,3844,2619,39,135,21,18
44847,9912,37796,9912,allow,502,150,352,2,1200,1,1
50462,443,22628,443,allow,14264,4441,9823,74,386,38,36
35991,443,8225,443,allow,2509208,64544,2444664,2429,304,700,1729
41336,443,51571,443,allow,350,210,140,6,30,4,2
48854,443,38265,443,allow,2497156,63601,2433555,2465,17,852,1613
52107,11191,13712,11191,allow,70,70,0,2,7,2,0
52075,37919,16771,37919,allow,70,70,0,1,4,1,0
52074,57947,9698,57947,allow,70,70,0,1,5,1,0
9433,443,31139,443,allow,3299,441,2858,11,15,6,5
56484,443,2923,443,allow,1857,1218,639,18,135,11,7
28013,443,29765,443,allow,6130,1264,4866,18,75,9,9
53895,36849,56387,36849,allow,70,70,0,2,7,2,0
56671,80,31736,80,allow,234,234,0,4,12,4,0
52252,443,52252,443,allow,221672,9306,212366,249,21,97,152
52073,16316,63189,16316,allow,70,70,0,1,5,1,0
49995,80,2817,80,allow,2669,604,2065,11,16,6,5
49993,443,14877,443,allow,14857,1138,13719,26,17,10,16
65508,443,2648,443,allow,92884,4939,87945,111,16,45,66
34215,443,33625,443,allow,5341,1386,3955,19,649,11,8
56736,80,11534,80,allow,194,128,66,4,25,3,1
41670,80,41670,80,allow,3571,2892,679,13,23,8,5
58715,80,58715,80,allow,5140,4161,979,17,28,10,7
38130,443,8733,443,allow,717020,36766,680254,939,60,449,490
65331,53,14108,53,allow,308,102,206,2,30,1,1
64687,53,30992,53,allow,495,109,386,4,53,2,2
56734,80,64954,80,allow,194,128,66,4,25,3,1
52020,80,52020,80,allow,6764,5555,1209,20,28,12,8
46456,443,58612,443,allow,4921,2134,2787,21,95,10,11
64458,53,4904,53,allow,292,102,190,2,30,1,1
55542,53,50778,53,allow,177,94,83,2,30,1,1
65293,53,50670,53,allow,94,94,0,1,30,1,0
10075,53,26138,53,allow,229,86,143,2,30,1,1
64981,27068,50495,27068,allow,1680,1386,294,7,30,4,3
52474,123,6683,123,allow,184,94,90,2,30,1,1
65507,53,62722,53,allow,177,94,83,2,30,1,1
33694,443,52274,443,allow,18876,16514,2362,43,95,24,19
50482,443,33515,443,allow,6904692,144860,6759832,6483,140,1783,4700
56735,80,63370,80,allow,194,128,66,4,25,3,1
50650,443,2408,443,allow,9741,7503,2238,24,32,14,10
52112,53559,37444,53559,allow,316,136,180,6,6,3,3
9421,443,1496,443,allow,5699,505,5194,14,15,7,7
48970,80,48970,80,allow,24303,4898,19405,40,28,21,19
42420,443,29433,443,allow,8616,2683,5933,30,459,15,15
55019,443,26461,443,allow,6866,1983,4883,23,330,11,12
54432,53,45895,53,allow,168,78,90,2,30,1,1
38649,443,32676,443,allow,13463,5427,8036,24,121,11,13
50634,80,58631,80,allow,25670,13514,12156,46,36,21,25
56082,53,31858,53,allow,271,88,183,4,37,2,2
49997,80,20317,80,allow,2863,604,2259,11,15,6,5
44992,80,44992,80,allow,2091,1642,449,10,20,6,4
38385,443,54542,443,allow,5304,1112,4192,19,31,10,9
60439,53,58321,53,allow,70,70,0,1,30,1,0
39236,80,55447,80,allow,190,70,120,4,16,2,2
49349,443,17096,443,allow,5282,1090,4192,17,25,10,7
54503,443,54503,443,allow,157452,26878,130574,213,214,111,102
33305,443,50193,443,allow,1067,650,417,10,73,6,4
52103,7172,64684,7172,allow,70,70,0,2,7,2,0
53160,39001,43902,39001,allow,70,70,0,1,5,1,0
52071,57491,38679,57491,allow,70,70,0,1,5,1,0
58950,443,1545,443,allow,5108,700,4408,15,15,7,8
50262,443,64245,443,allow,11220,726,10494,18,75,8,10
49498,53,33432,53,allow,211,102,109,2,30,1,1
56213,53,25430,53,allow,168,78,90,2,30,1,1
56274,53,38501,53,allow,177,94,83,2,30,1,1
57903,443,20952,443,allow,4823,708,4115,19,240,6,13
47636,443,43225,443,allow,5921,1018,4903,21,150,11,10
58685,443,52844,443,allow,165763,5072,160691,181,120,61,120
57470,1073,4669,1073,allow,402,132,270,6,1209,3,3
56082,53,50090,53,allow,271,88,183,4,38,2,2
52069,53446,32796,53446,allow,70,70,0,1,5,1,0
51558,443,41569,443,allow,254,70,184,5,22,2,3
58822,443,40826,443,allow,3594,1787,1807,31,163,17,14
52250,443,52250,443,allow,162355,8745,153610,178,22,66,112
56588,443,17428,443,allow,15450,6149,9301,106,177,47,59
65359,53,37489,53,allow,210,102,108,2,30,1,1
55232,53,52840,53,allow,177,94,83,2,30,1,1
49835,53,10267,53,allow,199,94,105,2,31,1,1
53890,23310,52916,23310,allow,70,70,0,2,8,2,0
52931,443,65247,443,allow,8519,1687,6832,29,17,16,13
22274,53,9607,53,allow,278,78,200,2,30,1,1
61417,443,25149,443,allow,652760,608740,44020,734,432,496,238
44068,443,30325,443,allow,3947,1744,2203,16,361,8,8
52329,443,64562,443,allow,294025,14919,279106,401,42,192,209
42386,443,56294,443,allow,12516,2906,9610,41,427,17,24
52424,443,16403,443,allow,10070,5084,4986,41,16,24,17
60796,40010,42755,40010,allow,316,136,180,6,7,3,3
60464,11385,6156,11385,allow,1090,712,378,16,26,10,6
52099,28401,4027,28401,allow,70,70,0,2,8,2,0
52100,54130,10499,54130,allow,70,70,0,2,8,2,0
45844,80,40841,80,allow,152,78,74,2,5,1,1
33829,443,29338,443,allow,568,222,346,9,26,4,5
16057,56205,0,0,deny,62,62,0,1,0,1,0
37647,36237,0,0,deny,62,62,0,1,0,1,0
64077,25174,0,0,deny,66,66,0,1,0,1,0
63689,445,0,0,drop,70,70,0,1,0,1,0
55079,25174,0,0,deny,66,66,0,1,0,1,0
52557,44847,0,0,deny,62,62,0,1,0,1,0
63860,445,0,0,drop,66,66,0,1,0,1,0
63855,445,0,0,drop,66,66,0,1,0,1,0
63245,26296,0,0,deny,159,159,0,1,0,1,0
59587,25174,0,0,deny,62,62,0,1,0,1,0
51966,25174,0,0,deny,62,62,0,1,0,1,0
27505,25174,0,0,deny,62,62,0,1,0,1,0
61635,37965,0,0,deny,66,66,0,1,0,1,0
63685,445,0,0,drop,70,70,0,1,0,1,0
7048,25174,0,0,deny,66,66,0,1,0,1,0
52083,445,0,0,drop,70,70,0,1,0,1,0
52080,445,0,0,drop,70,70,0,1,0,1,0
52076,445,0,0,drop,70,70,0,1,0,1,0
52072,445,0,0,drop,70,70,0,1,0,1,0
63684,445,0,0,drop,70,70,0,1,0,1,0
23331,25174,0,0,deny,62,62,0,1,0,1,0
13062,52274,0,0,deny,66,66,0,1,0,1,0
63852,445,0,0,drop,66,66,0,1,0,1,0
50651,25174,0,0,deny,146,146,0,1,0,1,0
22916,25174,0,0,deny,146,146,0,1,0,1,0
63838,445,0,0,drop,66,66,0,1,0,1,0
63847,445,0,0,drop,66,66,0,1,0,1,0
63844,445,0,0,drop,66,66,0,1,0,1,0
63841,445,0,0,drop,66,66,0,1,0,1,0
63843,445,0,0,drop,66,66,0,1,0,1,0
63839,445,0,0,drop,66,66,0,1,0,1,0
63846,445,0,0,drop,66,66,0,1,0,1,0
30574,64147,0,0,deny,62,62,0,1,0,1,0
32970,64147,0,0,deny,145,145,0,1,0,1,0
63679,445,0,0,drop,70,70,0,1,0,1,0
56581,25174,0,0,deny,146,146,0,1,0,1,0
52067,445,0,0,drop,70,70,0,1,0,1,0
49415,22114,0,0,deny,62,62,0,1,0,1,0
60311,30627,0,0,deny,66,66,0,1,0,1,0
52060,445,0,0,drop,70,70,0,1,0,1,0
52063,445,0,0,drop,70,70,0,1,0,1,0
52059,445,0,0,drop,70,70,0,1,0,1,0
54666,36237,0,0,deny,66,66,0,1,0,1,0
65233,23117,0,0,deny,66,66,0,1,0,1,0
24301,6881,0,0,deny,62,62,0,1,0,1,0
57164,50584,0,0,deny,62,62,0,1,0,1,0
63213,35440,0,0,deny,62,62,0,1,0,1,0
2083,25174,0,0,deny,146,146,0,1,0,1,0
5830,22114,0,0,deny,66,66,0,1,0,1,0
31683,35440,0,0,deny,62,62,0,1,0,1,0
52056,445,0,0,drop,70,70,0,1,0,1,0
52053,445,0,0,drop,70,70,0,1,0,1,0
52052,445,0,0,drop,70,70,0,1,0,1,0
64509,9571,0,0,deny,62,62,0,1,0,1,0
63666,445,0,0,drop,70,70,0,1,0,1,0
58627,64097,0,0,deny,66,66,0,1,0,1,0
63830,445,0,0,drop,66,66,0,1,0,1,0
52050,445,0,0,drop,70,70,0,1,0,1,0
50084,26672,0,0,deny,62,62,0,1,0,1,0
63827,445,0,0,drop,66,66,0,1,0,1,0
35657,48637,0,0,deny,62,62,0,1,0,1,0
63663,445,0,0,drop,70,70,0,1,0,1,0
63826,445,0,0,drop,66,66,0,1,0,1,0
63824,445,0,0,drop,66,66,0,1,0,1,0
36679,41864,0,0,deny,148,148,0,1,0,1,0
12527,50584,0,0,deny,62,62,0,1,0,1,0
63823,445,0,0,drop,66,66,0,1,0,1,0
47943,50584,0,0,deny,74,74,0,1,0,1,0
62550,51505,0,0,deny,66,66,0,1,0,1,0
55199,21247,0,0,deny,62,62,0,1,0,1,0
52045,445,0,0,drop,70,70,0,1,0,1,0
63658,445,0,0,drop,70,70,0,1,0,1,0
21606,80,0,0,deny,60,60,0,1,0,1,0
63657,445,0,0,drop,70,70,0,1,0,1,0
52039,445,0,0,drop,70,70,0,1,0,1,0
52036,445,0,0,drop,70,70,0,1,0,1,0
38755,22114,0,0,deny,66,66,0,1,0,1,0
63655,445,0,0,drop,70,70,0,1,0,1,0
55144,30188,0,0,deny,66,66,0,1,0,1,0
63811,445,0,0,drop,66,66,0,1,0,1,0
27995,22114,0,0,deny,62,62,0,1,0,1,0
2427,25174,0,0,deny,62,62,0,1,0,1,0
61382,25174,0,0,deny,66,66,0,1,0,1,0
17097,62413,0,0,deny,62,62,0,1,0,1,0
1074,25174,0,0,deny,146,146,0,1,0,1,0
47910,7454,0,0,deny,60,60,0,1,0,1,0
4706,36237,0,0,deny,146,146,0,1,0,1,0
443,38956,0,0,deny,82,82,0,1,0,1,0
17280,22114,0,0,deny,146,146,0,1,0,1,0
63804,445,0,0,drop,66,66,0,1,0,1,0
52024,445,0,0,drop,70,70,0,1,0,1,0
57860,23,0,0,deny,60,60,0,1,0,1,0
63648,445,0,0,drop,70,70,0,1,0,1,0
45682,37965,0,0,deny,145,145,0,1,0,1,0
52492,37965,0,0,deny,66,66,0,1,0,1,0
63832,25174,0,0,deny,62,62,0,1,0,1,0
0,0,0,0,allow,244,244,0,2,0,2,0
63646,445,0,0,drop,70,70,0,1,0,1,0
55116,7574,0,0,deny,66,66,0,1,0,1,0
5222,27389,0,0,deny,66,66,0,1,0,1,0
63802,445,0,0,drop,66,66,0,1,0,1,0
63645,445,0,0,drop,70,70,0,1,0,1,0
27110,22114,0,0,deny,62,62,0,1,0,1,0
33359,30188,0,0,deny,62,62,0,1,0,1,0
63644,445,0,0,drop,70,70,0,1,0,1,0
63643,445,0,0,drop,70,70,0,1,0,1,0
63640,445,0,0,drop,70,70,0,1,0,1,0
63639,445,0,0,drop,70,70,0,1,0,1,0
7000,23117,0,0,deny,62,62,0,1,0,1,0
63795,445,0,0,drop,66,66,0,1,0,1,0
54618,5900,0,0,deny,60,60,0,1,0,1,0
